PS1085V,PC,FR004C	6.0 	9.0 	9.0 	7.0 	5.3 	5.0 
PS1085V,PC,FR005C	2.7 	3.0 	5.0 	3.1 	5.8 	: 
PS1085V,PC,FR009C	3.4 	1.0 	4.0 	0.6 	2.4 	: 
PS1085V,PC,FR016C	4.6 	3.0 	2.0 	2.3 	2.4 	2.0 
PS1085V,PC,HR001C	3.2 	4.0 	4.0 	3.6 	3.4 	: 
PS1085V,PC,HU001C	4.3 	1.0 	2.0 	1.0 	1.4 	: 
PS1085V,PC,HU002C	4.8 	2.0 	3.0 	0.3 	0.2 	: 
PS1085V,PC,IE001C	2.9 	2.0 	4.0 	1.7 	4.8 	7.0 
PS1085V,PC,IS001C	1.5 	1.0 	2.0 	: 	: 	: 
PS1085V,PC,IT001C	13.2 	8.0 	10.0 	7.0 	5.1 	2.0 
PS1085V,PC,IT003C	14.9 	11.0 	15.0 	20.0 	8.4 	5.0 
PS1085V,PC,IT004C	3.3 	2.0 	3.0 	0.4 	2.1 	0.0 
PS1085V,PC,IT005C	11.5 	10.0 	11.0 	9.8 	5.2 	: 
PS1085V,PC,IT009C	3.1 	2.0 	3.0 	1.6 	1.6 	: 
PS1085V,PC,IT012C	4.8 	4.0 	3.0 	3.5 	3.2 	: 
PS1085V,PC,LT001C	2.8 	2.0 	2.0 	2.7 	1.8 	: 
PS1085V,PC,LU001C	2.7 	2.0 	2.0 	0.8 	1.8 	2.0 
PS1085V,PC,LV001C	1.6 	2.0 	3.0 	2.7 	3.8 	: 
PS1085V,PC,LV002C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV003C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV004C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV005C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV006C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV007C	: 	: u	: 	: 	: 	: 
PS1085V,PC,LV008C	: 	0.0 e	: 	: 	: 	: 
PS1085V,PC,LV009C	: 	: u	: 	: 	: 	: 
PS1085V,PC,MT001C	29.5 	30.0 	33.0 	21.7 	3.2 	: 
PS1085V,PC,NL001C	1.6 	: 	: 	: 	: 	: 
PS1085V,PC,NL018C	1.9 	1.0 	1.0 	0.4 	0.8 	: 
PS1085V,PC,NL037C	1.6 	: 	: 	: 	: 	: 
PS1085V,PC,NO001C	2.0 	1.0 	2.0 	: 	: 	: 
PS1085V,PC,PL001C	1.6 	1.0 	4.0 	1.4 	3.4 	: 
PS1085V,PC,PL003C	3.1 	: 	1.0 	2.1 	3.9 	: 
PS1085V,PC,PL006C	1.5 	1.0 	1.0 	1.4 	4.1 	: 
PS1085V,PC,PL011C	2.3 	2.0 	2.0 	3.4 	9.6 	: 
PS1085V,PC,PT001C	5.9 	8.0 	9.0 	2.6 	6.2 	6.0 
PS1085V,PC,PT003C	5.6 	5.0 	9.0 	6.6 	8.2 	17.0 
PS1085V,PC,RO001C	7.7 	4.0 	6.0 	8.7 	4.9 	: 
PS1085V,PC,RO002C	5.4 	1.0 	3.0 	4.2 	3.5 	: 
PS1085V,PC,RO011C	7.5 	9.0 	9.0 	4.5 	5.4 	: 
PS1085V,PC,SE001C	4.0 	1.0 	1.0 	0.8 	1.2 	1.0 
PS1085V,PC,SE003C	2.2 	: 	1.0 	0.6 	1.0 	: 
PS1085V,PC,SI001C	2.6 	2.0 	2.0 	1.6 	3.2 	: 
PS1085V,PC,SK001C	3.9 	3.0 	6.0 	1.1 	2.6 	: 
PS1085V,PC,SK002C	3.9 	3.0 	3.0 	0.7 	0.8 	: 
PS1085V,PC,TR001C	10.5 	15.0 	10.0 	9.8 	9.8 	: 
PS1085V,PC,TR003C	16.8 	11.0 	13.0 	8.4 	8.6 	: 
PS1085V,PC,TR007C	19.5 	21.0 	22.0 	15.3 	11.3 	: 
PS1085V,PC,TR012C	18.1 	15.0 	14.0 	7.8 	7.1 	: 
PS1085V,PC,UK001C	4.7 	5.0 	6.0 	: 	: 	: 
PS1085V,PC,UK004C	3.4 	3.0 	3.0 	1.2 	3.2 	2.0 
PS1085V,PC,UK008C	: 	6.0 	5.0 	0.9 	3.0 	3.0 
PS1085V,PC,UK009C	2.9 	2.0 	2.0 	0.8 	3.2 	: 
PS1085V,PC,UK012C	1.8 	3.0 	3.0 	2.5 	5.4 	: 
PS1085V,PC,UK013C	: 	: 	: 	1.6 	1.0 	: 
PS1086V,PC,AT001C	1.1 	1.0 	2.0 	3.9 	3.6 	6.0 
PS1086V,PC,AT002C	2.5 	2.0 	2.0 	3.9 	2.4 	: 
PS1086V,PC,BE001C	7.0 	7.0 	8.0 	12.5 	10.1 	10.0 
PS1086V,PC,BE002C	2.9 	5.0 	5.0 	12.4 	12.4 	10.0 
PS1086V,PC,BE005C	6.7 	5.0 	9.0 	13.8 	12.4 	11.0 
PS1086V,PC,BG001C	9.3 	11.0 	13.0 	18.6 	22.8 	: 
PS1086V,PC,BG004C	10.9 	12.0 	14.0 	23.2 	22.6 	: 
PS1086V,PC,CH002C	2.9 	5.0 	7.0 	: 	: 	: 
PS1086V,PC,CY001C	9.1 	11.0 	6.0 	7.0 	9.1 	: 
PS1086V,PC,CZ001C	5.2 	4.0 	2.0 	7.7 	9.4 	: 
PS1086V,PC,CZ003C	4.1 	6.0 	5.0 	9.6 	11.4 	: 
PS1086V,PC,DE001C	4.2 	5.0 	5.0 	3.1 	5.6 	8.0 
PS1086V,PC,DE002C	2.7 	6.0 	4.0 	4.5 	3.7 	: 
PS1086V,PC,DE003C	2.9 	4.0 	4.0 	5.5 	4.1 	6.0 
PS1086V,PC,DE004C	2.5 	: 	: 	: 	: 	: 
PS1086V,PC,DE005C	3.2 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE006C	4.4 	7.0 	5.0 	4.2 	10.6 	: 
PS1086V,PC,DE007C	2.4 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE008C	2.3 	4.0 	4.0 	4.9 	4.6 	8.0 
PS1086V,PC,DE009C	2.3 	1.0 	: 	: 	: 	: 
PS1086V,PC,DE010C	4.3 	7.0 	3.0 	5.9 	6.0 	16.0 
PS1086V,PC,DE011C	2.9 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE014C	3.6 	4.0 	: 	: 	: 	: 
PS1086V,PC,DE023C	2.4 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE025C	2.6 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE027C	: 	: 	: 	: 	5.4 	: 
PS1086V,PC,DE031C	2.8 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE033C	3.5 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE037C	1.9 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE039C	2.9 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE040C	8.7 	6.0 	6.0 	3.3 	: 	: 
PS1086V,PC,DE041C	: 	: 	6.0 	: 	: 	: 
PS1086V,PC,DE051C	2.3 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE081C	1.7 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE083C	: 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE085C	2.1 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE086C	3.0 	: 	: 	: 	: 	: 
PS1086V,PC,DE088C	: 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE091C	1.4 	2.0 	: 	: 	: 	: 
PS1086V,PC,DE095C	3.3 	4.0 	: 	: 	: 	: 
PS1086V,PC,DE102C	1.3 	: 	: 	: 	: 	: 
PS1086V,PC,DE103C	5.5 	: 	: 	: 	: 	: 
PS1086V,PC,DE104C	3.1 	3.0 	: 	: 	: 	: 
PS1086V,PC,DE112C	4.4 	: 	: 	: 	: 	: 
PS1086V,PC,DE116C	1.7 	4.0 	: 	: 	: 	: 
PS1086V,PC,DE122C	1.1 	2.0 	: 	: 	: 	: 
PS1086V,PC,DK001C	6.5 	5.0 	4.0 	2.3 	2.4 	5.0 
PS1086V,PC,DK004C	3.8 	5.0 	5.0 	4.0 	2.4 	: 
PS1086V,PC,EE001C	5.1 	9.0 	9.0 	6.8 	7.7 	: 
PS1086V,PC,EE002C	6.0 	: 	: 	: 	: 	: 
PS1086V,PC,EE003C	7.0 	: 	: 	: 	: 	: 
PS1086V,PC,EL001C	3.9 	5.0 	7.0 	9.4 	10.7 	3.0 
PS1086V,PC,EL004C	5.0 	5.0 	7.0 	6.6 	12.8 	1.0 
PS1086V,PC,ES001C	6.7 	5.0 	4.0 	6.4 	9.0 	12.0 
PS1086V,PC,ES002C	6.7 	7.0 	4.0 	5.4 	14.2 	11.0 
PS1086V,PC,ES006C	4.8 	4.0 	5.0 	7.1 	13.0 	11.0 
PS1086V,PC,ES013C	7.5 	4.0 	5.0 	4.0 	9.4 	: 
PS1086V,PC,FI001C	: 	4.0 	2.0 	2.1 	3.6 	3.0 
PS1086V,PC,FI004C	8.6 	: 	: 	: 	: 	: 
PS1086V,PC,FR001C	3.0 	3.0 	3.0 	3.1 	5.9 	5.0 
PS1086V,PC,FR004C	4.5 	4.0 	4.0 	6.3 	11.8 	9.0 
PS1086V,PC,FR005C	3.4 	3.0 	3.0 	5.3 	9.2 	: 
PS1086V,PC,FR009C	6.2 	6.0 	3.0 	4.3 	9.6 	: 
PS1086V,PC,FR016C	3.3 	4.0 	5.0 	4.5 	8.2 	7.0 
PS1086V,PC,HR001C	4.8 	6.0 	6.0 	7.0 	6.5 	: 
PS1086V,PC,HU001C	9.8 	12.0 	10.0 	8.7 	12.2 	: 
PS1086V,PC,HU002C	16.0 	14.0 	7.0 	8.4 	12.2 	: 
PS1086V,PC,IE001C	0.9 	2.0 	1.0 	2.1 	3.2 	10.0 
PS1086V,PC,IS001C	5.7 	6.0 	7.0 	: 	: 	: 
PS1086V,PC,IT001C	2.2 	6.0 	5.0 	10.6 	8.3 	4.0 
PS1086V,PC,IT003C	2.6 	5.0 	4.0 	13.1 	11.4 	4.0 
PS1086V,PC,IT004C	12.8 	13.0 	8.0 	13.7 	14.4 	8.0 
PS1086V,PC,IT005C	4.8 	7.0 	6.0 	10.9 	9.7 	: 
PS1086V,PC,IT009C	5.8 	8.0 	7.0 	12.0 	12.2 	: 
PS1086V,PC,IT012C	5.0 	5.0 	6.0 	11.4 	8.1 	: 
PS1086V,PC,LT001C	9.1 	7.0 	8.0 	10.7 	11.8 	: 
PS1086V,PC,LU001C	6.9 	4.0 	5.0 	2.5 	12.1 	14.0 
PS1086V,PC,LV001C	5.4 	4.0 	7.0 	21.0 	13.1 	: 
PS1086V,PC,LV002C	: 	14.3 e	: 	: 	: 	: 
PS1086V,PC,LV003C	: 	11.3 e	: 	: 	: 	: 
PS1086V,PC,LV004C	: 	23.0 e	: 	: 	: 	: 
PS1086V,PC,LV005C	: 	10.8 e	: 	: 	: 	: 
PS1086V,PC,LV006C	: 	9.6 e	: 	: 	: 	: 
PS1086V,PC,LV007C	: 	8.3 e	: 	: 	: 	: 
PS1086V,PC,LV008C	: 	5.7 e	: 	: 	: 	: 
PS1086V,PC,LV009C	: 	16.4 e	: 	: 	: 	: 
PS1086V,PC,MT001C	15.1 	17.0 	17.0 	23.7 	21.9 	: 
PS1086V,PC,NL001C	7.1 	: 	: 	: 	: 	: 
PS1086V,PC,NL018C	5.2 	5.0 	3.0 	5.2 	5.0 	: 
PS1086V,PC,NL037C	6.9 	: 	: 	: 	: 	: 
PS1086V,PC,NO001C	3.0 	2.0 	2.0 	: 	: 	: 
PS1086V,PC,PL001C	8.3 	9.0 	4.0 	7.5 	8.1 	: 
PS1086V,PC,PL003C	2.1 	4.0 	6.0 	6.5 	8.4 	: 
PS1086V,PC,PL006C	4.9 	6.0 	5.0 	6.4 	9.4 	: 
PS1086V,PC,PL011C	3.6 	6.0 	7.0 	8.2 	10.8 	: 
PS1086V,PC,PT001C	9.8 	10.0 	8.0 	16.2 	14.5 	15.0 
PS1086V,PC,PT003C	6.0 	7.0 	4.0 	7.6 	10.5 	21.0 
PS1086V,PC,RO001C	13.2 	14.0 	11.0 	14.1 	19.2 	: 
PS1086V,PC,RO002C	6.5 	5.0 	8.0 	10.4 	13.9 	: 
PS1086V,PC,RO011C	12.0 	8.0 	7.0 	11.8 	10.9 	: 
PS1086V,PC,SE001C	1.6 	2.0 	3.0 	4.4 	6.9 	3.0 
PS1086V,PC,SE003C	3.0 	4.0 	5.0 	7.1 	7.4 	: 
PS1086V,PC,SI001C	3.0 	6.0 	3.0 	4.9 	6.2 	: 
PS1086V,PC,SK001C	8.3 	10.0 	5.0 	9.4 	12.2 	: 
PS1086V,PC,SK002C	5.9 	7.0 	6.0 	9.8 	13.6 	: 
PS1086V,PC,TR001C	10.9 	13.0 	14.0 	30.3 	23.3 	: 
PS1086V,PC,TR003C	12.8 	11.0 	14.0 	30.9 	24.6 	: 
PS1086V,PC,TR007C	8.2 	12.0 	10.0 	34.5 	26.0 	: 
PS1086V,PC,TR012C	10.1 	11.0 	13.0 	26.2 	23.5 	: 
PS1086V,PC,UK001C	4.2 	6.0 	3.0 	: 	: 	: 
PS1086V,PC,UK004C	4.1 	4.0 	4.0 	2.9 	2.6 	6.0 
PS1086V,PC,UK008C	: 	5.0 	4.0 	6.6 	6.8 	6.0 
PS1086V,PC,UK009C	2.9 	4.0 	2.0 	1.8 	3.6 	: 
PS1086V,PC,UK012C	4.1 	5.0 	3.0 	2.1 	6.0 	: 
PS1086V,PC,UK013C	: 	: 	: 	3.9 	5.2 	: 
PS1092V,PC,AT001C	: 	: 	: 	: 	19.6 	15.0 
PS1092V,PC,AT002C	: 	: 	: 	: 	14.2 	: 
PS1092V,PC,BE001C	: 	: 	: 	: 	19.5 	14.0 
PS1092V,PC,BE002C	: 	: 	: 	: 	14.6 	13.0 
PS1092V,PC,BE005C	: 	: 	: 	: 	22.2 	11.0 
PS1092V,PC,BG001C	: 	: 	: 	: 	26.3 	: 
PS1092V,PC,BG004C	: 	: 	: 	: 	22.6 	: 
PS1092V,PC,CY001C	: 	: 	: 	: 	20.2 	: 
PS1092V,PC,CZ001C	: 	: 	: 	: 	14.7 	: 
PS1092V,PC,CZ003C	: 	: 	: 	: 	16.1 	: 
PS1092V,PC,DE001C	: 	: 	: 	: 	23.8 	13.0 
PS1092V,PC,DE002C	: 	: 	: 	: 	13.3 	: 
PS1092V,PC,DE003C	: 	: 	: 	: 	19.3 	7.0 
PS1092V,PC,DE006C	: 	: 	: 	: 	12.6 	: 
PS1092V,PC,DE008C	: 	: 	: 	: 	15.8 	8.0 
PS1092V,PC,DE010C	: 	: 	: 	: 	15.8 	14.0 
PS1092V,PC,DE027C	: 	: 	: 	: 	9.9 	: 
PS1092V,PC,DK001C	: 	: 	: 	: 	21.2 	21.0 
PS1092V,PC,DK004C	: 	: 	: 	: 	24.6 	: 
PS1092V,PC,EE001C	: 	: 	: 	: 	25.2 	: 
PS1092V,PC,EL001C	: 	: 	: 	: 	14.9 	18.0 
PS1092V,PC,EL004C	: 	: 	: 	: 	23.0 	22.0 
PS1092V,PC,ES001C	: 	: 	: 	: 	7.6 	4.0 
PS1092V,PC,ES002C	: 	: 	: 	: 	9.8 	10.0 
PS1092V,PC,ES006C	: 	: 	: 	: 	9.0 	2.0 
PS1092V,PC,ES013C	: 	: 	: 	: 	16.9 	: 
PS1092V,PC,FI001C	: 	: 	: 	: 	18.6 	15.0 
PS1092V,PC,FR001C	: 	: 	: 	: 	12.8 	10.0 
PS1092V,PC,FR004C	: 	: 	: 	: 	8.5 	12.0 
PS1092V,PC,FR005C	: 	: 	: 	: 	9.2 	: 
PS1092V,PC,FR009C	: 	: 	: 	: 	9.0 	: 
PS1092V,PC,FR016C	: 	: 	: 	: 	11.7 	9.0 
PS1092V,PC,HR001C	: 	: 	: 	: 	14.6 	: 
PS1092V,PC,HU001C	: 	: 	: 	: 	10.7 	: 
PS1092V,PC,HU002C	: 	: 	: 	: 	5.9 	: 
PS1092V,PC,IE001C	: 	: 	: 	: 	39.1 	32.0 
PS1092V,PC,IT001C	: 	: 	: 	: 	10.2 	6.0 
PS1092V,PC,IT003C	: 	: 	: 	: 	7.6 	2.0 
PS1092V,PC,IT004C	: 	: 	: 	: 	8.4 	4.0 
PS1092V,PC,IT005C	: 	: 	: 	: 	4.2 	: 
PS1092V,PC,IT009C	: 	: 	: 	: 	9.6 	: 
PS1092V,PC,IT012C	: 	: 	: 	: 	8.3 	: 
PS1092V,PC,LT001C	: 	: 	: 	: 	17.7 	: 
PS1092V,PC,LU001C	: 	: 	: 	: 	14.1 	12.0 
PS1092V,PC,LV001C	: 	: 	: 	: 	14.3 	: 
PS1092V,PC,MT001C	: 	: 	: 	: 	25.8 	: 
PS1092V,PC,NL018C	: 	: 	: 	: 	16.4 	: 
PS1092V,PC,PL001C	: 	: 	: 	: 	14.2 	: 
PS1092V,PC,PL003C	: 	: 	: 	: 	21.5 	: 
PS1092V,PC,PL006C	: 	: 	: 	: 	13.9 	: 
PS1092V,PC,PL011C	: 	: 	: 	: 	16.2 	: 
PS1092V,PC,PT001C	: 	: 	: 	: 	9.7 	6.0 
PS1092V,PC,PT003C	: 	: 	: 	: 	13.0 	6.0 
PS1092V,PC,RO001C	: 	: 	: 	: 	16.6 	: 
PS1092V,PC,RO002C	: 	: 	: 	: 	14.3 	: 
PS1092V,PC,RO011C	: 	: 	: 	: 	14.7 	: 
PS1092V,PC,SE001C	: 	: 	: 	: 	12.7 	8.0 
PS1092V,PC,SE003C	: 	: 	: 	: 	16.0 	: 
PS1092V,PC,SI001C	: 	: 	: 	: 	16.2 	: 
PS1092V,PC,SK001C	: 	: 	: 	: 	7.2 	: 
PS1092V,PC,SK002C	: 	: 	: 	: 	15.5 	: 
PS1092V,PC,TR001C	: 	: 	: 	: 	19.2 	: 
PS1092V,PC,TR003C	: 	: 	: 	: 	21.6 	: 
PS1092V,PC,TR007C	: 	: 	: 	: 	17.5 	: 
PS1092V,PC,TR012C	: 	: 	: 	: 	18.8 	: 
PS1092V,PC,UK004C	: 	: 	: 	: 	32.1 	26.0 
PS1092V,PC,UK008C	: 	: 	: 	: 	31.1 	25.0 
PS1092V,PC,UK009C	: 	: 	: 	: 	23.3 	: 
PS1092V,PC,UK012C	: 	: 	: 	: 	27.2 	: 
PS1092V,PC,UK013C	: 	: 	: 	: 	26.7 	: 
PS1093V,PC,AT001C	: 	: 	: 	: 	24.5 	17.0 
PS1093V,PC,AT002C	: 	: 	: 	: 	20.0 	: 
PS1093V,PC,BE001C	: 	: 	: 	: 	21.2 	27.0 
PS1093V,PC,BE002C	: 	: 	: 	: 	18.0 	20.0 
PS1093V,PC,BE005C	: 	: 	: 	: 	18.5 	34.0 
PS1093V,PC,BG001C	: 	: 	: 	: 	16.8 	: 
PS1093V,PC,BG004C	: 	: 	: 	: 	12.4 	: 
PS1093V,PC,CY001C	: 	: 	: 	: 	20.2 	: 
PS1093V,PC,CZ001C	: 	: 	: 	: 	24.3 	: 
PS1093V,PC,CZ003C	: 	: 	: 	: 	27.7 	: 
PS1093V,PC,DE001C	: 	: 	: 	: 	30.9 	31.0 
PS1093V,PC,DE002C	: 	: 	: 	: 	29.5 	: 
PS1093V,PC,DE003C	: 	: 	: 	: 	25.4 	25.0 
PS1093V,PC,DE006C	: 	: 	: 	: 	27.5 	: 
PS1093V,PC,DE008C	: 	: 	: 	: 	27.4 	26.0 
PS1093V,PC,DE010C	: 	: 	: 	: 	27.0 	19.0 
PS1093V,PC,DE027C	: 	: 	: 	: 	28.7 	: 
PS1093V,PC,DK001C	: 	: 	: 	: 	41.1 	36.0 
PS1093V,PC,DK004C	: 	: 	: 	: 	35.2 	: 
PS1093V,PC,EE001C	: 	: 	: 	: 	26.1 	: 
PS1093V,PC,EL001C	: 	: 	: 	: 	17.1 	30.0 
PS1093V,PC,EL004C	: 	: 	: 	: 	16.8 	37.0 
PS1093V,PC,ES001C	: 	: 	: 	: 	31.3 	38.0 
PS1093V,PC,ES002C	: 	: 	: 	: 	34.7 	31.0 
PS1093V,PC,ES006C	: 	: 	: 	: 	29.9 	34.0 
PS1093V,PC,ES013C	: 	: 	: 	: 	31.1 	: 
PS1093V,PC,FI001C	: 	: 	: 	: 	36.0 	28.0 
PS1093V,PC,FR001C	: 	: 	: 	: 	24.8 	31.0 
PS1093V,PC,FR004C	: 	: 	: 	: 	25.3 	31.0 
PS1093V,PC,FR005C	: 	: 	: 	: 	29.9 	: 
PS1093V,PC,FR009C	: 	: 	: 	: 	29.4 	: 
PS1093V,PC,FR016C	: 	: 	: 	: 	24.7 	33.0 
PS1093V,PC,HR001C	: 	: 	: 	: 	24.9 	: 
PS1093V,PC,HU001C	: 	: 	: 	: 	18.9 	: 
PS1093V,PC,HU002C	: 	: 	: 	: 	18.6 	: 
PS1093V,PC,IE001C	: 	: 	: 	: 	33.5 	29.0 
PS1093V,PC,IT001C	: 	: 	: 	: 	25.2 	37.0 
PS1093V,PC,IT003C	: 	: 	: 	: 	21.4 	34.0 
PS1093V,PC,IT004C	: 	: 	: 	: 	18.3 	31.0 
PS1093V,PC,IT005C	: 	: 	: 	: 	20.6 	: 
PS1093V,PC,IT009C	: 	: 	: 	: 	25.5 	: 
PS1093V,PC,IT012C	: 	: 	: 	: 	21.0 	: 
PS1093V,PC,LT001C	: 	: 	: 	: 	26.5 	: 
PS1093V,PC,LU001C	: 	: 	: 	: 	15.3 	19.0 
PS1093V,PC,LV001C	: 	: 	: 	: 	23.7 	: 
PS1093V,PC,MT001C	: 	: 	: 	: 	20.1 	: 
PS1093V,PC,NL018C	: 	: 	: 	: 	28.3 	: 
PS1093V,PC,PL001C	: 	: 	: 	: 	22.1 	: 
PS1093V,PC,PL003C	: 	: 	: 	: 	25.0 	: 
PS1093V,PC,PL006C	: 	: 	: 	: 	23.1 	: 
PS1093V,PC,PL011C	: 	: 	: 	: 	24.8 	: 
PS1093V,PC,PT001C	: 	: 	: 	: 	23.5 	15.0 
PS1093V,PC,PT003C	: 	: 	: 	: 	31.1 	30.0 
PS1093V,PC,RO001C	: 	: 	: 	: 	26.8 	: 
PS1093V,PC,RO002C	: 	: 	: 	: 	36.6 	: 
PS1093V,PC,RO011C	: 	: 	: 	: 	31.4 	: 
PS1093V,PC,SE001C	: 	: 	: 	: 	26.2 	18.0 
PS1093V,PC,SE003C	: 	: 	: 	: 	30.5 	: 
PS1093V,PC,SI001C	: 	: 	: 	: 	34.1 	: 
PS1093V,PC,SK001C	: 	: 	: 	: 	33.1 	: 
PS1093V,PC,SK002C	: 	: 	: 	: 	34.5 	: 
PS1093V,PC,TR001C	: 	: 	: 	: 	20.2 	: 
PS1093V,PC,TR003C	: 	: 	: 	: 	24.0 	: 
PS1093V,PC,TR007C	: 	: 	: 	: 	25.8 	: 
PS1093V,PC,TR012C	: 	: 	: 	: 	19.0 	: 
PS1093V,PC,UK004C	: 	: 	: 	: 	32.3 	36.0 
PS1093V,PC,UK008C	: 	: 	: 	: 	33.3 	33.0 
PS1093V,PC,UK009C	: 	: 	: 	: 	37.7 	: 
PS1093V,PC,UK012C	: 	: 	: 	: 	33.0 	: 
PS1093V,PC,UK013C	: 	: 	: 	: 	33.9 	: 
PS1094V,PC,AT001C	: 	: 	: 	: 	8.6 	7.0 
PS1094V,PC,AT002C	: 	: 	: 	: 	11.0 	: 
PS1094V,PC,BE001C	: 	: 	: 	: 	5.5 	8.0 
PS1094V,PC,BE002C	: 	: 	: 	: 	3.2 	8.0 
PS1094V,PC,BE005C	: 	: 	: 	: 	3.7 	4.0 
PS1094V,PC,BG001C	: 	: 	: 	: 	5.0 	: 
PS1094V,PC,BG004C	: 	: 	: 	: 	9.4 	: 
PS1094V,PC,CY001C	: 	: 	: 	: 	8.7 	: 
PS1094V,PC,CZ001C	: 	: 	: 	: 	8.0 	: 
PS1094V,PC,CZ003C	: 	: 	: 	: 	10.0 	: 
PS1094V,PC,DE001C	: 	: 	: 	: 	4.6 	10.0 
PS1094V,PC,DE002C	: 	: 	: 	: 	8.8 	: 
PS1094V,PC,DE003C	: 	: 	: 	: 	6.7 	12.0 
PS1094V,PC,DE006C	: 	: 	: 	: 	8.8 	: 
PS1094V,PC,DE008C	: 	: 	: 	: 	8.6 	7.0 
PS1094V,PC,DE010C	: 	: 	: 	: 	7.2 	9.0 
PS1094V,PC,DE027C	: 	: 	: 	: 	10.3 	: 
PS1094V,PC,DK001C	: 	: 	: 	: 	5.4 	9.0 
PS1094V,PC,DK004C	: 	: 	: 	: 	4.1 	: 
PS1094V,PC,EE001C	: 	: 	: 	: 	3.0 	: 
PS1094V,PC,EL001C	: 	: 	: 	: 	5.8 	8.0 
PS1094V,PC,EL004C	: 	: 	: 	: 	3.2 	8.0 
PS1094V,PC,ES001C	: 	: 	: 	: 	6.4 	12.0 
PS1094V,PC,ES002C	: 	: 	: 	: 	6.0 	12.0 
PS1094V,PC,ES006C	: 	: 	: 	: 	10.4 	13.0 
PS1094V,PC,ES013C	: 	: 	: 	: 	7.2 	: 
PS1094V,PC,FI001C	: 	: 	: 	: 	10.9 	6.0 
PS1094V,PC,FR001C	: 	: 	: 	: 	7.7 	8.0 
PS1094V,PC,FR004C	: 	: 	: 	: 	6.9 	8.0 
PS1094V,PC,FR005C	: 	: 	: 	: 	4.2 	: 
PS1094V,PC,FR009C	: 	: 	: 	: 	4.6 	: 
PS1094V,PC,FR016C	: 	: 	: 	: 	6.8 	9.0 
PS1094V,PC,HR001C	: 	: 	: 	: 	11.3 	: 
PS1094V,PC,HU001C	: 	: 	: 	: 	2.8 	: 
PS1094V,PC,HU002C	: 	: 	: 	: 	6.3 	: 
PS1094V,PC,IE001C	: 	: 	: 	: 	5.4 	4.0 
PS1094V,PC,IT001C	: 	: 	: 	: 	9.7 	14.0 
PS1094V,PC,IT003C	: 	: 	: 	: 	11.8 	20.0 
PS1094V,PC,IT004C	: 	: 	: 	: 	10.3 	13.0 
PS1094V,PC,IT005C	: 	: 	: 	: 	16.1 	: 
PS1094V,PC,IT009C	: 	: 	: 	: 	8.0 	: 
PS1094V,PC,IT012C	: 	: 	: 	: 	11.3 	: 
PS1094V,PC,LT001C	: 	: 	: 	: 	7.4 	: 
PS1094V,PC,LU001C	: 	: 	: 	: 	10.4 	11.0 
PS1094V,PC,LV001C	: 	: 	: 	: 	6.4 	: 
PS1094V,PC,MT001C	: 	: 	: 	: 	5.0 	: 
PS1094V,PC,NL018C	: 	: 	: 	: 	4.4 	: 
PS1094V,PC,PL001C	: 	: 	: 	: 	7.9 	: 
PS1094V,PC,PL003C	: 	: 	: 	: 	4.1 	: 
PS1094V,PC,PL006C	: 	: 	: 	: 	6.9 	: 
PS1094V,PC,PL011C	: 	: 	: 	: 	8.0 	: 
PS1094V,PC,PT001C	: 	: 	: 	: 	9.5 	15.0 
PS1094V,PC,PT003C	: 	: 	: 	: 	9.0 	9.0 
PS1094V,PC,RO001C	: 	: 	: 	: 	5.9 	: 
PS1094V,PC,RO002C	: 	: 	: 	: 	3.9 	: 
PS1094V,PC,RO011C	: 	: 	: 	: 	5.6 	: 
PS1094V,PC,SE001C	: 	: 	: 	: 	7.1 	11.0 
PS1094V,PC,SE003C	: 	: 	: 	: 	4.2 	: 
PS1094V,PC,SI001C	: 	: 	: 	: 	11.5 	: 
PS1094V,PC,SK001C	: 	: 	: 	: 	8.0 	: 
PS1094V,PC,SK002C	: 	: 	: 	: 	5.8 	: 
PS1094V,PC,TR001C	: 	: 	: 	: 	17.4 	: 
PS1094V,PC,TR003C	: 	: 	: 	: 	13.4 	: 
PS1094V,PC,TR007C	: 	: 	: 	: 	18.3 	: 
PS1094V,PC,TR012C	: 	: 	: 	: 	12.7 	: 
PS1094V,PC,UK004C	: 	: 	: 	: 	7.1 	7.0 
